,date,top_50_trends
143,2019-05-24,"['protecttranshealth', 'startyourownrumor', 'bebevip', 'fursuitfriday', 'selfies4u', 'cinvschc', 'musictocookby', 'u20wc', 'shinee11thanniversary', 'memorialdayweekend2019', 'trumpdoescoverups', 'usynt', 'panvisibilityday', 'flashbackfriday', 'kpopfriendship', 'maybetobaby', 'icanexiston', 'mistakesivemadein5words', 'memorialday2019', 'whenitslastcall', 'knjmerch', 'supercashappfriday', 'amir garrett', 'chip roy', 'lyon', 'yellows', 'ohio and michigan', 'eugenio suarez', 'naomi wolf', 'friend group', 'ms-13', 'gorka', 'candy', 'adam levine', 'eggman', 'mcnabb', 'knuckles', 'call of duty', 'akira', 'modern warfare', 'shadow', 'tails', 'jake patterson', 'fridayfeeling', 'matt kemp', 'jayme closs', 'terrifictsb', 'kiistaylorswift', 'freecodefridaycontest', 'asksonic']"
144,2019-05-25,"['cinvschc', 'lbkgrad19', 'plugrads', 'thegenieinthelamp', 'cutiesaturday', 'niaclobbies4mullahs', 'wcws', 'tribetown', 'alsco300', 'howimakeitlast', 'caturday', 'memorialdayweekend2019', 'chivnyc', 'saturdaythoughts', 'thatwasinthegoodolddays', 'knjmerch', 'definitive edition', ""mac o'keefe"", 'ray donovan', 'coach moore', 'vidal', 'marcelino', 'grant ament', 'angelina jolie', 'jared hughes', 'vargas', 'jared dudley', 'sasha obama', 'sergi roberto', 'lapras', 'palme', 'david bote', 'howard moore', 'jordin canada', 'dewanna bonner', 'cubs win', 'coutinho', 'luke voit', 'tyler chatwood', 'ncaalax', 'btsatallianzparque', 'copa del rey', 'barça', 'saveapbio', 'darvish', 'nationalwineday', 'copadelrey', 'valencia', 'jon voight', 'valverde']"
145,2019-05-26,"['nyyvskc', 'teampenske', 'anyonecanbe', 'yankeestwitter', 'skcvsea', 'packers', 'usavmex', 'smttt', 'ripbartstarr', '2019btsfesta', 'uswnt', 'memorialstay', 'wineaband', 'sundaythoughts', 'worlddraculaday', 'stevie nicks', 'big 12 champs', 'mike estabrook', 'andrew knapp', 'rahal', 'sato', 'maggie haberman', 'jean girard', 'german marquez', 'le pen', 'servia', 'kevin na', 'indycar', 'ian bremmer', 'atalanta', 'ben gamel', 'bourdais', 'jonathan holder', 'empoli', 'billy hamilton', 'roger penske', 'ian kennedy', 'brandon woodruff', 'liz cheney', 'hope hicks', 'cortes', 'sundayfunday', 'indianapolis500', 'awkwardin4words', 'simon pagenaud', 'indy 500', 'rossi', 'bart starr', 'lgbtqunite', 'indy500']"
146,2019-05-27,"['startspreadingthenews', 'eyemovies', 'memorialday19', 'fairtaxnow', 'tuesdayselfie', 'makesmefeelfree', 'sinedie', 'freedomisnotfree', 'usynt', 'knjmonday', 'chcvshou', 'myowlteam', 'u20wc', 'ncaalax', 'raiseit', 'sillyideasforatvshow', 'wahoowa', 'gohoos', 'brock holt', 'chris berman', 'porcello', 'kuzy', 'machado', 'bob stanley', 'sebastian soto', 'barbara gordon', 'dyer', 'mookie wilson', 'left eye', 'curb your enthusiasm', 'kuznetsov', 'gerrit cole', 'andre 3000', 'hamels', 'super predator', 'union berlin', 'dustin pedroia', '1986 world series', 'black canary', 'osuna', 'rip bill', 'billy buck', 'seriouslyimso', 'knjmerchrestock', 'ripbillbuckner', 'central park five', 'rememberthefallen', 'central park 5', 'thankyouforyourservice', 'bill buckner']"
147,2019-05-28,"['newtanavideo', 'iwouldpayalotofmoney', 'totallydistortedtuesday', 'kai_gucci20', 'traveltuesday', 'neverreallyover', 'samandcolby3mil', 'tacotuesday', 'supermariomaker2', 'mpatuo', 'claimyourkingdom', 'theresistancerises', 'pawx', 'mlbvote', 'lgbtcosplay', 'onewordoffquotes', 'hausers', 'odubel herrera', 'hard knocks', 'emanuel samson', 'marvin lewis', 'cole hammer', 'wynn resorts', 'richie incognito', 'justice thomas', 'drought 3', 'berks county', 'chait', 'j cody', 'tornado watch', 'heath ledger', 'shawshank redemption', 'marner', 'sam hauser', 'my asg selections', 'joey hauser', 'the dark knight', 'tony horwitz', 'confederates in the attic', 'haberman', 'mario maker 2', 'alaskamauiflyaway', 'rob pelinka', 'bronny', 'deepthoughtsunderwater', 'clarence thomas', 'barbecueaband', 'harambe', 'animalkingdom', 'nationalhamburgerday']"
148,2019-05-29,"['jeffreeprlist', 'rsvpkingzfacts', 'worldotterday', 'jeffreestarcosmetics', 'thingsthatamuseme', 'europaleague2019', 'ineedfireworksfor', 'uefaeuropaleaguefinal', 'iknewleavingneverlandwasbs', 'ktbffh', 'congressdoyourjob', 'arsvsche', 'coyg', '3favestarwars', 'impeachdonaldtrumpnow', 'europaleaguefinal2019', 'special counsel', 'gunners', 'knesset', 'ashton kutcher', 'wenger', 'leno', 'willock', 'rockwall', 'lacazette', 'freedom gas', 'özil', 'barstool', 'ken starr', 'london is blue', 'netanyahu', 'kojima', 'baku', 'sarri', 'cech', 'emery', 'iwobi', 'chears', 'death stranding', 'ozil', 'europa league', 'giroud', 'hazard', 'jeffreestarprlist', 'uelfinal', 'chelsea', 'mueller', 'iflyalaska', 'alaskahappyhour', 'arsenal']"
149,2019-05-30,"['twitterfronts', 'yaaasbreakfast', 'mpatuo', 'finduagain', 'sheiscoming', 'afinlitfuture', 'callofduty', 'u20worldcup', 'womeninbaseballday', 'pursuit', 'myfavoriteadultmoment', 'mfam', 'imextremelygoodif', 'wcws', 'spellingbee', 'paxwest', 'thelionking', 'rkelly', 'sesame50', 'gloriasweepstakes', 'demarcus cousins', 'ed burke', 'aaliyah jordan', 'infinity ward', 'after the show', 'timon', 'soobin', 'glory bound', 'air force academy', 'age of resistance', 'zaitsev', 'last blood', 'kyle freeland', ""mike d'antoni"", 'final ranking', 'tim weah', 'dark crystal', 'princes of pop', 'pax west', 'captain price', 'pumbaa', 'whatsummermeanstome', 'leon redbone', 'rambo', 'trumpresignnow', 'call of duty', 'r. kelly', 'mecelebration', 'modernwarfare', 'btsonbgt']"
150,2019-05-31,"['mylastthoughtwillbe', 'fursuitfriday', 'edc2020', 'thegloss', 'playlistbyme', 'thebatman', 'makeasongpolitical', 'resignorbeimpeached', 'unityfreedomforum', 'asksavage', 'flashbackfriday', 'cashappfriday', 'fridayfortnite', 'lifeadvicefromoldpeople', 'mylifestyleincludes', 'heautifulharries', 'happynamjune', 'as told by ginger', 'rip itunes', 'andrew knizner', 'fortnite friday', 'free throw', ""rocko's modern life"", 'sam goody', 'police in virginia beach', 'ben affleck', 'american gangster', '3pt shot', 'angry beavers', 'laura ingraham', 'john dowd', 'tower records', 'laffer', 'mid range', 'amway center', 'outlast', 't in lgbt', 'doc rivers', 'ben 10', 'maleah davis', 'edc 2020', 'frank lucas', 'sfb9', 'when they see us', 'rocket power', 'fridayfeeling', 'robert pattinson', 'whentheyseeus', 'nationalsmileday', 'freecodefridaycontest']"
151,2019-06-01,"['whenyoulookatitthatway', 'rememberingrhe', '6times', 'loveislove', 'wangotango', 'championsleagefinal2019', 'cadem19', 'uefachampionsleague', 'livtot', 'sixtimes', 'ufcstockholm', 'bigideas', 'pride2019', 'totliv', 'championsleague2019', 'coys', 'up the reds', 'sissoko', 'karius', 'kingham', 'dele alli', 'tanner roark', 'serena', 'mo salah', 'van dijk', 'emmet flood', 'steve nash', 'anthony smith', 'alisson', 'lucas moura', 'poch', 'imagine dragons', ""you'll never walk alone"", 'catholic church', 'jordan henderson', 'ajax', 'happy pride month', 'kane', 'origi', 'klopp', 'champions of europe', 'championsleaguefinal', 'champions league', 'spurs', 'tottenham', 'pridemonth', 'btsatwembley', 'ynwa', 'liverpool', 'uclfinal']"
152,2019-06-02,"['hiddeninmybasement', 'nationalcancersurvivorsday', 'wwecollegestation', 'fakesongtitlefacts', 'tomybelovedv', 'beforeiwasbanned', 'wazzmatazz', '2019btsfesta', 'gmaildown', 'nomiddleground', 'trumpcalledmeghanmarklenasty', 'prayfortrump', 'foreveryoungwithbts', 'googledown', 'sundaythoughts', 'minvphi', 'sundayfunday', 'whyimconservative', 'dad2daytona', 'pocono400', '1045bday', 'nick pivetta', 'summer jam', 'stage 2', 'can snapchat', 'when snapchat', 'ricky rubio', 'peggy noonan', 'shopify', 'nest', 'jake scheiner', 'mulvaney', 'wong', 'snapchat and youtube', 'nw dc', 'youtube and snapchat', 'patrick cantlay', 'adam wainwright', 'max scherzer', 'waino', 'kyle busch', 'google cloud', 'young forever', 'myfavorite80smemory', 'my snapchat', 'rachel garcia', 'lgbtqtogether', 'btsatwembley_d2', 'snapchatdown', 'youtubedown']"
153,2019-06-03,"['summergodsentry', 'choicesummersong', 'bio2019', 'jayz', 'choiceyoutuber', 'sb19detroit', 'deadlinewh', 'choicecollaboration', 'shamefulnerdconfession', 'choiceship', 'choicesonggroup', 'choicesummergroup', 'ios13', 'choicemusicgroup', 'choiceinternationalartist', 'itsaboveme', 'creativeparentingideas', 'comicthatmademecry', 'trumpsaninternationaldisgrace', 'askbreeze', 'choicebreakoutartist', 'choicefandom', 'dr. dre', 'xcode 11', 'stearns', 'pro display xdr', 'minecraft earth', 'phil martelli', 'ipad pro', 'dark mode', 'imac', 'travis shaw', 'eid mubarak', 'quest diagnostics', 'mclovin', 'hiura', 'catalina', 'john dean', 'ipados', 'jay z', 'george nader', 'swiftui', 'macpro', 'loveisland', 'wwdc2019', 'ios 13', 'teenchoice', 'apple', 'wwdc19', 'mac pro']"
154,2019-06-04,"['womensgolfday', 'u20wc', 'traveltuesday', 'mybestfriendshawnmendes', 'loveisiand', 'nahldraft', 'authenticfan', 'livestockyeezy350v2black', '19that100', 'blackouteid', '8yearsofptx', 'askdarkphoenix', 'cncodecero', 'trumpprotest', 'dreamandpromisenow', 'alleyesonjuliana', '19thamendment', 'petsforjin', 'my2centsusually', '이밤byjin', 'holytrinitycollab', 'minish cap', 'pete rose', 'skyward sword', 'vertigo', ""link's awakening"", 'duke johnson', 'navorro bowman', 'mali', 'link to the past', 'vogel', 'auntie', 'twilight princess', 'lionel hollins', 'ocarina of time', ""majora's mask"", 'wind waker', 'parkland', 'reasonsyoustayontwitter', 'ozuna', 'amor genuino', 'sunmi', 'breath of the wild', 'stupidquestionsforthewarden', 'thisnightbyjin', 'scot peterson', 'smash mouth', 'whyineverinvitepeopleover', 'nationalcheeseday', 'straight pride parade']"
155,2019-06-05,"['votecarrie', 'smashbros', 'mugclub', '1dday', 'bts_florida', 'wallpaperwednesday', 'spongebobrehydrated', 'changeawordspoilafilm', 'pokemonswordandshield', 'menforchoice', 'dday75thanniversary', 'rejectedtelevisionchannels', 'cmtawards', 'thingsivelivedthrough', 'uefanationsleague', 'nationsleague', 'inourblood', 'wheniamnotontwitter', 'first gym leader', 'dr. jekyll', 'gal gadot', 'sonia', 'stark industries', 'league champion', 'feleipe franks', 'bernardo silva', 'corviknight', 'trent williams', 'sdcc', 'striking vipers', 'cristiano', 'braden halladay', 'random npc', 'robert downey jr.', 'trea turner', 'rahm emanuel', 'hall h', 'zedd', 'battle for bikini bottom', 'jake arrieta', 'wooloo', 'hyde amendment', 'wonderwoman1984', 'porsui', 'portugal', 'worldenvironmentday', 'tony stark', 'ronaldo', 'ww84', 'voxadpocalypse']"
156,2019-06-06,"['endalzheimers', 'btsxfloridiangang', 'baldursgate3', 'summerimpact', 'uefanationsleague', 'mypersonalelectionslogan', 'hs2atmidnight', 'engned', 'niallstansarebeautiful', 'sometimeswehaveto', 'nationsleague', 'myweekendwouldbeperfectif', 'pickford', 'kyrie to brooklyn', 'memphis depay', 'dc universe', 'west point', 'diablo 4', 'shadowkeep', 'entertainment weekly', 'lingard', 'boss baby', 'bungie', 'kyle walker', 'ross barkley', 'jeff garlin', 'kd and kyrie', 'beyhive', 'the hawks', 'granger smith', 'sean marks', 'kyrie and kd', 'starcraft', 'jason crotch', 'peter lambert', 'destiny 2', 'swamp thing', 'saveswampthing', 'dday75anniversary', 'stadia', 'de ligt', 'crabbe', 'taurean prince', 'john stones', 'cloudsforjk', 'nedeng', 'overwatch 2', 'pitmad', 'mark stevens', 'nets']"
157,2019-06-07,"['withoutmeyouwould', 'greenwall', 'freestufffriday', 'btsxatlanta', 'endgunviolence', 'donutday', 'instagramdown', 'fridaymotivation', 'worldcup2019', 'flashbackfriday', 'wwechampionship', 'princeday', 'iamonlyhystericalwhen', 'welcomehazard', 'supershowdown', 'wwc2019', 'fridaythoughts', 'itsacrimewhen', 'yeuxbykian', 'fridayfeeling', 'nervousdonald', 'cashappfriday', 'btsinparis', 'womensworldcup', 'halamadrid', 'wearorange', 'thankyoueden', 'black adam', 'hazard to madrid', 'elder scrolls', 'catalina cruiser', 'uranus', 'amandine henry', 'mitch haniger', 'morrowind', ""women's world cup"", 'renard', 'space force', 'cole hamels', 'oblivion', 'kofi', 'eden hazard', 'skyrim', 'nasa', 'frakor', 'the moon', 'nationaldoughnutday', 'fifawwc', 'freecodefridaycontest', 'wwessd']"
158,2019-06-08,"['nationalroséday', 'acedit', 'cwugrad', 'turfra', 'stayselcaday', 'metmile', 'dcpride', 'ltiprinting250', 'scififathersdaygifts', 'amamtg', 'supermariomaker2', 'canadiangp', 'sjvfcd', 'sayinggoodbyetoagoodtime', 'caturday', 'intelligencein4words', 'madamex', 'splatoon2worldchampionship', 'toystory4sweepstakes', 'bostonpride', 'saturdaythoughts', 'jedifallenorder', 'bestfriends4ever', 'esprsa', 'starwarsjedifallenorder', 'worldoceansday', 'nornga', 'nome9', 'madam secretary', 'world of trouble', 'realm of magic', 'mckinzie', 'island living', 'madden 20', 'anthony bourdain', 'met mile', 'ea play', 'mitole', 'tony rodham', 'todd peterson', 'hog creek hustle', 'south africa', 'fallen order', 'lucas giolito', 'dobby', 'eaplay', 'askmeek', 'nationalbestfriendsday', 'madden20', 'bestfriendsday']"
159,2019-06-09,"['armykosmos', 'sundaymorning', 'firekeeperscasino400', 'canadiangrandprix', 'formula1', 'tonyawards', 'theouterworlds', 'thingssatanwouldsay', 'myweekendheadline', 'microsofte3', 'sundayfunday', 'e319', 'usavven', 'lgbtqruletheworld', 'trapp', 'ori 2', 'guedes', 'kahnle', 'outlast 3', 'alan wake', 'lewis hamilton', 'bernardo silva', 'the legend of wright', 'game pass', 'yordan alvarez', ""you're breathtaking"", 'ori and the will of the wisps', 'bumgarner', 'muncy', 'bushwick bill', 'xbox e3', 'spiritfarer', 'berhalter', 'minecraft diablo', 'minecraft 2', 'gold cup', 'ninja theory', 'phil spencer', 'outer worlds', 'battletoads', 'minecraft dungeons', 'bleeding edge', 'vettel', 'canadiangp', 'keanu reeves', 'usmnt', 'blair witch', 'e32019', 'cyberpunk2077', 'xboxe3']"
160,2019-06-10,"['acsymphony', 'gospursgo', 'tuesdayselfie', 'motivationmonday', 'momsequalpay', 'snapchatdown', 'mondaythoughts', 'argjpn', 'overheardatanudistcamp', 'helicopter', 'nationalicedteaday', 'rejectedrockbiopics', 'watchdogs3', 'trumpsworsethannixon', 'cancmr', 'johndean', 'epic games store', 'welcome to the resistance', 'cspan', 'telling lies', 'limited run', 'splinter cell', 'sam kennedy', 'planet zoo', 'pc gaming show', 'hacker grandma', 'pink matter', 'cameroon', 'house judiciary committee', 'just dance', 'louie gohmert', 'warriors in 7', 'smash dlc', 'watergate', 'shenmue 3', 'midtown', ""assassin's creed"", 'tony parker', 'jkoureuphoria', 'helen', 'jim jordan', 'matt gaetz', 'pcgamingshow', 'mondaymotivation', 'ubisoft', 'manhattan', 'john dean', 'watch dogs', 'watchdogslegion', 'ubie3']"
161,2019-06-11,"['animalcrossingnewhorizons', 'fifawomensworldcup', 'thankyounct', 'breathofthewild', 'firstresponders', 'creepycrawlybands', 'fifawwc2019', 'wwc2019', 'gio urshela', 'gooigi', 'lindsey horan', 'impidimp', 'fire emblem', 'luke voit', 'ganondorf', 'trials of mana', 'hope solo', 'witcher 3', ""o'hara"", 'direct', 'galar', 'no more heroes 3', 'the hero', 'tobin heath', 'yamper', 'panzer dragoon', 'tom nook', 'new horizons', 'wheeler', 'astral chain', 'tuesdaythoughts', ""luigi's mansion 3"", 'dragon quest', ""link's awakening"", 'smash', 'breath of the wild', 'rose lavelle', 'switch', 'worldcup2019', 'botw', 'banjo', 'onenationoneteam', 'zelda', 'nintendo', 'thailand', 'usatha', 'animal crossing', 'alex morgan', 'jon stewart', 'uswnt']"
162,2019-06-12,"['i2sdale', 'aetc2019', 'supermanday', '1linewed', 'nycc', 'smechat', 'nokidsincages', 'moralwitnesswednesday', 'btsfesta2019', '6yearswithbangtan', 'wallpaperwednesday', 'bangtanattic', '6yearsandforeverwithbts', 'wednesdaythoughts', 'rewindwithluv', 'fruitacelebrity', 'game7', 'ausvpak', 'aaoffday', 'lovingday', 'orlandostrong', 'megatron', 'whenitfallsapart', 'democraticsocialism', 'honorthemwithaction', 'wednesdaymotivation', '6yearswithluv', 'geresp', 'bts6thanniversary', 'blackmendontcheat', '방탄6주년보라해', 'hbd_bts', 'aaron mcgruder', 'shep smith', 'executive privilege', 'khloe', 'tarantino', 'tim thomas', 'lindsay gottlieb', 'goldlink', 'anne frank', 'f-35', 'happy 6th', 'baby phat', 'dadquotes', 'pulse', '6yearswithbts', 'wednesdaywisdom', 'rich paul', '6yearswithourhomebts']"
163,2019-06-13,"['impeachdonaldtrump', 'captainamerica', 'mustbeanintrovert', '문태일생일_기릿', 'myhalfyearresolutions', 'ire19', 'tostitosthursday', 'edithgonzalez', 'starwarscelebration', 'welcomehazard', 'stanleycupchampions2019', 'thursdaymotivation', 'doctorsleepmovie', 'megatron', '90sflashbackgiveaway', 'hatchact', 'queenradio', 'worldsoftballday', 'happybirthdaymrpresident', 'wales', 'scoops', 'fusion gps', 'ws-37403-7', 'kevin mccarthy', 'sam kerr', 'mike flanagan', 'amanda knox', 'kubrick', 'diddy', 'edith gonzález', 'cadence of hyrule', 'office of special counsel', 'lavine', 'gulf of tonkin', 'black christmas', 'cassie', 'kemba', 'gulf of oman', 'steele', 'happybirthdaychrisevans', 'cartooncomplaintstohr', 'the shining', 'impeachtrumpnow', 'nicholas sparks', 'doctor sleep', 'prince of whales', 'thursdaythoughts', 'kellyanne conway', 'ausbra', 'hatch act']"
164,2019-06-14,"['fathomevents', 'nationalflagday', 'songlandsweepstakes', 'bouncebackmusicvideo', 'jackieo', 'fridayreads', 'jpnsco', 'a_brand_new_day', 'damnitfeelsgoodtobe', 'fursuitfriday', 'rmxsuga', 'armybday', 'ygisoverparty', 'princehoshiday', 'angel_yeosang_day', 'nationalbourbonday', 'tenyearsinthefuture', 'aewallout', 'fridaymotivation', 'flashbackfriday', 'thefilmwasbetter', 'mysummerbodyin3words', 'fridaythoughts', 'jamita', 'damn durk', 'binance', 'stars and stripes', 'newsweek', 'mcgahn', 'eberle', 'jackie kennedy', 'old glory', 'melania t', 'niskanen', 'biden and bernie', 'night 2', 'happy birthday president trump', 'bernie and biden', 'pat bowlen', 'gedo', 'happy birthday mr. president', 'gudas', 'all out', 'cashappfriday', 'flag day', 'allout', 'jackie o', 'fridayfeeling', 'flagday', 'johnmccainday']"
165,2019-06-15,"['ausvsl', 'columbuspride', 'naturephotographyday', 'cutiesaturday', 'mobil1rlm', '내가수_지민_고마워', 'saturdayvibes', 'nedcmr', 'mlpseason9', 'virtuel19', 'screenshotsaturday', 'toejamandearlforpresident', 'asklemans', 'nousecryingover', 'fathersdayweekend', 'bluesparade', 'lemans24', 'amjoy', 'sarahsanderslastpressbriefing', '1yearofyoungblood', 'freerpgday', 'ucsb2019', 'saturdaymotivation', 'stanleycupparade', 'whatsnormalinmyhouse', 'dadin4words', 'bts5thmuster', 'o.j.', 'troy smith', 'aston martin music', 'free spirit', 'ddaeng', 'romeo and juliet', 'rick ross', 'omertà', 'north west', 'gay - eugene lee yang', 'cody allen', 'franco zeffirelli', 'andrew macdonald', 'lord knows', 'the juice', 'money in the grave', 'benihana', 'saturdaythoughts', 'caturday', 'saturdaymorning', 'oj simpson', 'blackoutbts', 'mostunderratedbeatlessong']"
166,2019-06-16,"['mms200', 'sundaymotivation', 'bettywhitecan', 'swetha', 'dadjokes', 'chile', 'fifawwwc', 'whendadwentforcigarettes', 'felizdiadelpadre', 'usavstheworld', 'ihatewhenpeoplesay', 'theproblemwithmeis', 'jeffreestarprsearch', 'fakezombiefacts', 'jeffreestarcosmetics', 'sundaymorning', 'sundaythoughts', 'tupacshakur', 'jeffreeprlist', 'indiavspakistan', 'indvpak', 'stanford19', 'jessica mcdonald', 'barron', 'jill ellis', 'heavenly father', 'horan', 'usa vs chile', 'pogba', 'naeher', 'feliz día', 'dunkey', 'tierna davidson', 'tom cotton', 'christen press', 'pops', 'lala', 'endler', 'chilean', 'daddy', 'lgbtqoftwitter', 'julie ertz', 'happy fathers', 'happyfathersday2019', 'dads', 'carli lloyd', 'usachi', 'jeffreestarprlist', 'fathersday', ""father's day""]"
